mass sin_l res ratio channel width
2262.5250501002 0.9779559118236472 -1 -0.9779559118236472 -1 1.5486078349476007
1384.36873747495 0.6993987975951903 0 1.1791795265122575 0 0.29651680035572264
1047.6953907815632 0.20440881763527052 1 0.37480768714030666 1 0.014505284326717214
1723.8476953907816 0.9739478957915831 -1 -0.9739478957915831 -1 0.8916164039205237
2273.7474949899797 0.3887775551102204 -1 -0.3887775551102204 -1 0.24717413730950671
2371.943887775551 0.7875751503006011 -1 -0.7875751503006011 -1 1.1038490689808615
2276.5531062124246 0.23647294589178355 -1 -0.23647294589178355 -1 0.09167157794593546
1199.198396793587 0.5891783567134268 0 1.000488475453223 1 0.1578905826723115
2082.9659318637277 0.7074148296593186 -1 -0.7074148296593186 -1 0.6867950366164114
2284.9699398797593 0.2344689378757515 -1 -0.2344689378757515 -1 0.09079206383138975
1412.4248496993987 0.6673346693386772 0 1.1358168251479932 0 0.28100604111716854
1709.8196392785571 0.6593186372745491 1 0.9359801660494703 0 0.40197569442421105
1317.0340681362725 0.18637274549098196 1 0.30276740811805436 0 0.019056814110165552
2010.0200400801605 0.026052104208416832 -1 -0.026052104208416832 -1 0.0008673613242980099
2313.0260521042082 0.8476953907815631 -1 -0.8476953907815631 -1 1.2160660561666632
1157.114228456914 0.30861723446893785 1 0.5469316483418912 1 0.04033371306288603
2012.8256513026054 0.156312625250501 -1 -0.156312625250501 -1 0.03131223949214465
1984.7695390781564 0.20841683366733466 -1 -0.20841683366733466 -1 0.05412514932347429
1263.7274549098197 0.10220440881763526 1 0.1653936034129108 0 0.005276345305603449
2223.246492985972 0.1402805611222445 -1 -0.1402805611222445 -1 0.03076706142097894
1123.4468937875752 0.15430861723446893 1 0.2825990549447186 1 0.009505085371101741
2400.0 0.20240480961923846 -1 -0.20240480961923846 -1 0.07464164070085237
1625.6513026052105 0.625250501002004 1 0.8878821452896142 0 0.32679027899902857
1847.2945891783568 0.09619238476953906 -1 -0.09619238476953906 -1 0.009987688577961958
1036.4729458917836 0.29659318637274545 1 0.5426521620265855 1 0.02988771967090433
1909.0180360721442 0.2545090180360721 -1 -0.2545090180360721 -1 0.0746687197178262
2313.0260521042082 0.6873747494989979 -1 -0.6873747494989979 -1 0.7995850613480863
1058.9178356713428 0.0501002004008016 1 0.09206592011946467 1 0.0008901489619317794
2248.496993987976 0.3246492985971944 -1 -0.3246492985971944 -1 0.16855031145980143
1707.0140280561122 0.4228456913827655 1 0.6038256883175388 0 0.16479590634607627
1317.0340681362725 0.3006012024048096 1 0.4883345292226683 0 0.04957547895464503
